,sample,structure,x,y,z,r,parent
0,1,64,1964966.125,2119025.25,10100067.0,1.0,-1
1,2,160,1968544.25,2119050.5,10103188.0,1.0,1
2,5,0,1973903.625,2157394.25,10089149.0,1.0,2
3,6,0,1974645.875,2162288.75,10084704.0,1.0,5
4,7,0,1983106.75,2167107.25,10078329.0,1.0,6
5,8,0,2005583.375,2163456.75,10067845.0,1.0,7
6,9,0,2033091.125,2167757.5,10041646.0,1.0,8
7,10,0,2054599.125,2164691.25,10021853.0,1.0,9
8,13,64,2083075.625,2166529.0,10011106.0,1.0,10
9,15,0,2086231.875,2171976.25,10009118.0,1.0,13
10,23,0,2101177.25,2157870.75,9977513.0,1.0,15
11,32,0,2120599.0,2151286.75,9942868.0,1.0,23
12,36,0,2131239.75,2152507.5,9930056.0,1.0,32
13,37,0,2155310.0,2162257.5,9920138.0,1.0,36
14,38,0,2178411.5,2174429.5,9909243.0,1.0,37
15,39,0,2211708.5,2195882.5,9897376.0,1.0,38
16,40,0,2241583.5,2214634.5,9887579.0,1.0,39
17,41,0,2284747.5,2240703.0,9874669.0,1.0,40
18,42,0,2329380.25,2269466.5,9866790.0,1.0,41
19,43,0,2366732.0,2290136.5,9860911.0,1.0,42
20,44,160,2386161.5,2294925.5,9861790.0,1.0,43
21,45,64,2402888.25,2289355.25,9865778.0,1.0,44
22,46,0,2434567.75,2299259.5,9871708.0,1.0,45
23,47,0,2453099.0,2307863.0,9862782.0,1.0,46
24,48,0,2482817.75,2319929.5,9857626.0,1.0,47
25,49,0,2511724.0,2327595.5,9839728.0,1.0,48
26,50,0,2543388.25,2330320.0,9812415.0,1.0,49
27,51,0,2577966.25,2335783.0,9786665.0,1.0,50
28,52,0,2613177.25,2339433.25,9751099.0,1.0,51
29,53,0,2644357.0,2347359.25,9729341.0,1.0,52
30,54,0,2671857.0,2368044.75,9686884.0,1.0,53
31,55,0,2706591.25,2388099.25,9649192.0,1.0,54
32,56,160,2727950.75,2403300.5,9637200.0,1.0,55
33,57,64,2747114.75,2419476.25,9634860.0,1.0,56
34,58,0,2776997.5,2433814.25,9641075.0,1.0,57
35,59,0,2792411.5,2444632.5,9642837.0,1.0,58
36,60,0,2809208.5,2465132.5,9641106.0,1.0,59
37,97,0,2833708.5,2480085.75,9641419.0,1.0,60
38,167,0,2853474.0,2491281.0,9646341.0,1.0,97
39,191,0,2863677.25,2507501.75,9649286.0,1.0,167
40,190,0,2861841.25,2535126.75,9630567.0,1.0,191
41,193,0,2865427.25,2556490.0,9625579.0,1.0,190
42,186,0,2857880.25,2559304.5,9603017.0,1.0,193
43,172,0,2854614.75,2576058.25,9578165.0,1.0,186
44,127,0,2845724.0,2579605.25,9564368.0,1.0,172
45,106,0,2837333.5,2592220.5,9535665.0,1.0,127
46,95,192,2833130.25,2593945.0,9527708.0,1.0,106
47,87,64,2828989.75,2597550.5,9492017.0,1.0,95
48,85,0,2828372.5,2598775.25,9486423.0,1.0,87
49,79,0,2825982.0,2603060.25,9481267.0,1.0,85
50,62,192,2812575.75,2613759.5,9476837.0,1.0,79
51,67,64,2815833.5,2628005.5,9461298.0,1.0,62
52,91,0,2831232.0,2603046.75,9478333.0,1.0,79
53,111,0,2839677.25,2614314.25,9475372.0,1.0,91
54,98,160,2833708.5,2588466.5,9514927.0,1.0,95
55,105,64,2837325.75,2593906.0,9504954.0,1.0,98
56,96,0,2833271.0,2579445.0,9506478.0,1.0,105
57,159,0,2852857.0,2595585.75,9559376.0,1.0,172
58,173,0,2854653.75,2615302.5,9543536.0,1.0,159
59,177,0,2855271.0,2617058.25,9539618.0,1.0,173
60,156,0,2852286.5,2618951.0,9530720.0,1.0,177
61,151,0,2851607.0,2626810.25,9512989.0,1.0,156
62,142,0,2849357.0,2632257.5,9491345.0,1.0,151
63,128,0,2845724.0,2632304.5,9479630.0,1.0,142
64,118,0,2843896.0,2628650.25,9476325.0,1.0,128
65,104,160,2837278.75,2629040.75,9473411.0,1.0,118
66,92,64,2831911.5,2621322.0,9465454.0,1.0,104
67,78,0,2825958.5,2618919.75,9457032.0,1.0,92
68,100,0,2834622.5,2632238.0,9473919.0,1.0,104
69,86,160,2828950.75,2636872.75,9477255.0,1.0,100
70,88,64,2830138.25,2638964.5,9477321.0,1.0,86
71,115,0,2842099.0,2616466.5,9467794.0,1.0,118
72,102,160,2836708.5,2604876.75,9462435.0,1.0,115
73,109,0,2839232.0,2602843.5,9454470.0,1.0,102
74,114,0,2842013.25,2602431.5,9445837.0,1.0,109
75,110,0,2839263.25,2606972.5,9447618.0,1.0,114
76,122,0,2844591.25,2601263.5,9443712.0,1.0,114
77,146,0,2850786.5,2601796.75,9449700.0,1.0,122
78,187,0,2858099.0,2604292.75,9457087.0,1.0,146
79,192,0,2864185.0,2607913.75,9462489.0,1.0,187
80,131,0,2846716.25,2601839.5,9437806.0,1.0,122
81,143,0,2849583.5,2599960.75,9437880.0,1.0,131
82,161,0,2853114.75,2603560.25,9435974.0,1.0,143
83,134,0,2847497.5,2600021.25,9431380.0,1.0,131
84,136,64,2848661.5,2603404.0,9423970.0,1.0,134
85,137,0,2848677.25,2606095.5,9429485.0,1.0,134
86,155,160,2852239.75,2604640.5,9424970.0,1.0,137
87,99,64,2834317.75,2600027.0,9458567.0,1.0,102
88,94,0,2832482.0,2597845.5,9457419.0,1.0,99
