,sample,structure,x,y,z,r,parent
0,1,0,3159997.5,3982495.75,10550435.0,1.0,-1
1,3,0,3161825.75,3926646.25,10518282.0,1.0,1
2,4,0,3163083.5,3861552.5,10480782.0,1.0,3
3,6,0,3171950.75,3787292.75,10447149.0,1.0,4
4,8,0,3178544.5,3739747.75,10412833.0,1.0,6
5,9,0,3189841.25,3707951.0,10386106.0,1.0,8
6,10,0,3209450.75,3663119.0,10349958.0,1.0,9
7,17,0,3237747.5,3587607.25,10304509.0,1.0,10
8,20,0,3249067.75,3558410.0,10283997.0,1.0,17
9,26,0,3297403.75,3496201.0,10222548.0,1.0,20
10,28,0,3301497.5,3476214.5,10194290.0,1.0,26
11,32,0,3311489.75,3454292.75,10172388.0,1.0,28
12,33,0,3312505.25,3436661.75,10139052.0,1.0,32
13,38,0,3321825.75,3415328.0,10098313.0,1.0,33
14,36,0,3317817.75,3401312.25,10077376.0,1.0,38
15,37,0,3318364.75,3372068.0,10022177.0,1.0,36
16,30,0,3307638.25,3352900.25,9943024.0,1.0,37
17,35,0,3317778.75,3313562.25,9884685.0,1.0,30
18,39,0,3322528.75,3263697.0,9839110.0,1.0,35
19,40,0,3325583.5,3210124.75,9810560.0,1.0,39
20,34,0,3315185.0,3149208.75,9767438.0,1.0,40
21,27,0,3300435.0,3126275.25,9734388.0,1.0,34
22,23,0,3280122.5,3115105.25,9699790.0,1.0,27
23,18,0,3246732.0,3118132.5,9615810.0,1.0,23
24,14,0,3220435.0,3116865.0,9545626.0,1.0,18
25,11,0,3211958.5,3122419.75,9446720.0,1.0,14
26,13,0,3219739.75,3100505.5,9419860.0,1.0,11
27,15,0,3226216.25,3068900.25,9340681.0,1.0,13
28,16,0,3235817.75,3032931.5,9331138.0,1.0,15
29,21,0,3259192.75,2983007.5,9308517.0,1.0,16
30,24,0,3284247.5,2934304.5,9277888.0,1.0,21
31,25,0,3294380.25,2912392.25,9251325.0,1.0,24
32,31,0,3310521.0,2875870.75,9225513.0,1.0,25
33,41,0,3328411.5,2833808.25,9206005.0,1.0,31
34,43,0,3340411.5,2795497.75,9199763.0,1.0,41
